도로등급,지점번호,년,월,일,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
고속국도,03528,2012,10,18,2,14~15,1011,45,246,140,76,44,45,8,0,30,0,0,1645
고속국도,03528,2012,10,18,2,15~16,951,50,203,201,70,36,33,9,0,47,0,6,1606
고속국도,03528,2012,10,18,2,16~17,975,79,187,168,91,20,25,6,0,28,0,7,1586
고속국도,03528,2012,10,18,2,17~18,971,48,167,188,53,33,35,6,0,19,0,0,1520
고속국도,03528,2012,10,18,2,18~19,848,68,130,173,38,20,12,3,0,21,0,2,1315
고속국도,03528,2012,10,18,2,19~20,637,53,101,93,52,27,30,8,0,22,0,1,1024
고속국도,03528,2012,10,18,2,20~21,528,49,114,106,43,28,33,4,0,12,0,1,918
고속국도,03528,2012,10,18,2,21~22,478,19,79,105,31,20,29,3,0,8,0,1,773
고속국도,03528,2012,10,18,2,22~23,304,4,64,96,50,25,26,3,0,14,0,1,587
고속국도,03528,2012,10,18,2,23~0,211,6,33,100,28,16,15,3,0,11,0,1,424
고속국도,03529,2012,10,18,1,0~1,330,12,51,70,60,40,39,4,0,12,0,1,619
고속국도,03529,2012,10,18,1,1~2,237,5,27,54,46,23,24,1,0,16,0,1,434
고속국도,03529,2012,10,18,1,2~3,133,2,17,68,32,29,29,2,0,14,0,2,328
고속국도,03529,2012,10,18,1,3~4,116,4,22,74,28,33,31,3,0,21,0,1,333
고속국도,03529,2012,10,18,1,4~5,106,3,37,104,78,57,35,6,0,24,0,3,453
고속국도,03529,2012,10,18,1,5~6,238,0,45,143,96,92,90,8,0,21,0,3,736
고속국도,03529,2012,10,18,1,6~7,396,11,72,199,172,72,71,9,0,25,0,2,1029
고속국도,03529,2012,10,18,1,7~8,741,51,195,128,132,93,88,4,0,28,0,3,1463
고속국도,03529,2012,10,18,1,8~9,998,129,214,108,94,36,50,7,0,20,0,5,1661
고속국도,03529,2012,10,18,1,9~10,1013,121,283,107,105,69,65,7,1,32,0,4,1807
고속국도,03529,2012,10,18,1,10~11,1238,139,297,116,183,102,82,8,0,23,0,4,2192
고속국도,03529,2012,10,18,1,11~12,1322,113,317,140,133,74,84,6,0,17,0,2,2208
고속국도,03529,2012,10,18,1,12~13,1438,101,255,149,139,93,94,5,0,26,0,7,2307
고속국도,03529,2012,10,18,1,13~14,1667,121,311,134,143,65,104,9,0,34,0,5,2593
고속국도,03529,2012,10,18,1,14~15,2210,139,415,216,146,80,61,10,0,32,0,4,3313
고속국도,03529,2012,10,18,1,15~16,2574,157,463,142,108,73,110,3,0,19,0,3,3652
고속국도,03529,2012,10,18,1,16~17,3071,166,547,156,99,80,92,3,0,15,0,0,4229
고속국도,03529,2012,10,18,1,17~18,3179,163,538,124,118,63,68,0,0,10,0,1,4264
고속국도,03529,2012,10,18,1,18~19,3060,251,315,140,82,44,48,1,0,11,0,1,3953
고속국도,03529,2012,10,18,1,19~20,2603,212,218,108,86,61,83,7,0,16,0,3,3397
고속국도,03529,2012,10,18,1,20~21,2127,116,124,116,97,48,63,1,0,10,0,0,2702
고속국도,03529,2012,10,18,1,21~22,1515,112,128,103,68,41,44,3,0,14,0,1,2029
고속국도,03529,2012,10,18,1,22~23,880,38,64,87,66,53,45,5,0,22,1,2,1263
고속국도,03529,2012,10,18,1,23~0,584,20,54,63,67,41,32,6,0,23,0,3,893
고속국도,03529,2012,10,18,2,0~1,280,9,53,35,48,22,21,3,0,12,0,1,484
고속국도,03529,2012,10,18,2,1~2,202,0,57,30,29,19,13,0,0,5,0,0,355
고속국도,03529,2012,10,18,2,2~3,115,0,85,40,23,12,16,0,0,0,0,0,291
고속국도,03529,2012,10,18,2,3~4,112,0,89,23,11,8,7,0,0,1,0,0,251
고속국도,03529,2012,10,18,2,4~5,186,7,69,20,19,15,13,0,0,4,0,0,333
고속국도,03529,2012,10,18,2,5~6,925,14,167,61,36,16,23,0,0,0,0,0,1242
고속국도,03529,2012,10,18,2,6~7,1563,28,315,59,71,42,27,0,0,4,0,0,2109
고속국도,03529,2012,10,18,2,7~8,2064,189,338,135,90,58,50,4,0,20,0,2,2950
고속국도,03529,2012,10,18,2,8~9,2180,245,305,100,110,70,80,2,0,5,0,0,3097
고속국도,03529,2012,10,18,2,9~10,2868,269,439,165,163,91,66,8,0,15,0,3,4087
고속국도,03529,2012,10,18,2,10~11,3315,181,482,143,176,101,68,7,0,24,0,2,4499
고속국도,03529,2012,10,18,2,11~12,3747,98,504,212,125,85,100,15,1,48,1,11,4947
고속국도,03529,2012,10,18,2,12~13,2645,104,465,161,77,77,75,11,0,26,0,7,3648
고속국도,03529,2012,10,18,2,13~14,1785,61,482,98,127,51,56,1,0,17,0,2,2680
고속국도,03529,2012,10,18,2,14~15,1675,74,465,109,93,52,76,9,0,25,0,2,2580
고속국도,03529,2012,10,18,2,15~16,1591,82,399,135,106,63,48,10,0,35,0,6,2475
고속국도,03529,2012,10,18,2,16~17,1565,103,394,144,92,62,57,8,0,36,0,5,2466
고속국도,03529,2012,10,18,2,17~18,1596,99,326,108,122,54,38,5,0,21,0,4,2373
고속국도,03529,2012,10,18,2,18~19,1372,67,172,133,69,46,40,5,0,21,0,4,1929
고속국도,03529,2012,10,18,2,19~20,1221,97,142,95,93,41,33,3,0,18,0,1,1744
고속국도,03529,2012,10,18,2,20~21,925,62,114,125,94,68,85,0,0,0,0,0,1473
고속국도,03529,2012,10,18,2,21~22,747,36,105,110,97,62,58,1,0,5,0,0,1221
고속국도,03529,2012,10,18,2,22~23,539,25,82,132,70,34,38,1,0,17,0,1,939
고속국도,03529,2012,10,18,2,23~0,359,21,42,81,53,29,21,2,0,3,0,0,611
고속국도,03530,2012,10,18,1,0~1,142,8,32,28,22,1,2,1,0,5,0,0,241
고속국도,03530,2012,10,18,1,1~2,92,7,26,23,20,0,2,0,0,4,0,1,175
고속국도,03530,2012,10,18,1,2~3,69,2,11,24,20,2,3,0,0,5,0,3,139
고속국도,03530,2012,10,18,1,3~4,48,1,10,28,20,5,0,0,0,5,0,2,119
고속국도,03530,2012,10,18,1,4~5,30,0,13,58,33,4,2,0,0,7,0,0,147
고속국도,03530,2012,10,18,1,5~6,53,0,24,55,19,3,1,1,0,5,0,0,161
고속국도,03530,2012,10,18,1,6~7,95,2,28,74,34,9,21,0,0,15,0,2,280
고속국도,03530,2012,10,18,1,7~8,203,21,42,90,49,9,18,3,0,11,0,1,447
고속국도,03530,2012,10,18,1,8~9,423,55,66,86,35,11,7,3,0,16,0,0,702
고속국도,03530,2012,10,18,1,9~10,422,57,74,120,26,9,7,1,0,22,1,2,741
고속국도,03530,2012,10,18,1,10~11,459,98,110,142,31,8,8,0,0,14,0,1,871
고속국도,03530,2012,10,18,1,11~12,554,86,108,157,37,11,7,0,0,16,2,0,978
고속국도,03530,2012,10,18,1,12~13,615,65,121,132,29,12,10,4,0,5,0,0,993
고속국도,03530,2012,10,18,1,13~14,623,72,133,120,43,15,7,2,0,5,0,0,1020
고속국도,03530,2012,10,18,1,14~15,840,83,159,140,48,10,3,1,0,13,1,2,1300
고속국도,03530,2012,10,18,1,15~16,1045,95,163,129,42,10,6,1,0,10,0,0,1501
고속국도,03530,2012,10,18,1,16~17,1132,104,177,145,37,8,3,1,0,4,0,0,1611
고속국도,03530,2012,10,18,1,17~18,1270,73,202,132,28,4,4,3,0,2,0,0,1718
고속국도,03530,2012,10,18,1,18~19,1235,73,225,88,29,6,3,2,0,5,0,0,1666
고속국도,03530,2012,10,18,1,19~20,1292,93,203,97,35,6,2,1,0,8,0,0,1737
고속국도,03530,2012,10,18,1,20~21,821,105,148,73,33,2,4,0,0,0,0,0,1186
고속국도,03530,2012,10,18,1,21~22,661,91,115,49,23,6,2,0,0,4,0,2,953
고속국도,03530,2012,10,18,1,22~23,417,61,82,30,27,3,4,0,0,4,0,0,628
고속국도,03530,2012,10,18,1,23~0,204,14,54,26,19,2,0,0,0,10,0,1,330
고속국도,03530,2012,10,18,2,0~1,105,5,22,23,30,6,0,0,0,2,0,1,194
고속국도,03530,2012,10,18,2,1~2,88,0,12,21,21,2,2,0,0,2,0,0,148
고속국도,03530,2012,10,18,2,2~3,39,0,13,27,19,0,1,0,0,0,0,0,99
고속국도,03530,2012,10,18,2,3~4,36,0,13,23,11,1,1,2,0,0,0,1,88
고속국도,03530,2012,10,18,2,4~5,41,0,12,22,3,2,3,1,0,3,0,0,87
고속국도,03530,2012,10,18,2,5~6,114,8,26,66,9,3,1,3,0,4,0,1,235
고속국도,03530,2012,10,18,2,6~7,403,8,72,74,16,7,7,2,0,2,0,0,591
고속국도,03530,2012,10,18,2,7~8,701,53,107,92,33,6,2,5,0,2,0,0,1001
고속국도,03530,2012,10,18,2,8~9,701,95,89,85,25,13,3,1,1,5,0,0,1018
고속국도,03530,2012,10,18,2,9~10,877,150,126,121,43,27,3,7,0,2,3,0,1359
고속국도,03530,2012,10,18,2,10~11,1148,125,165,151,52,32,11,17,1,10,1,0,1713
고속국도,03530,2012,10,18,2,11~12,1174,69,182,141,63,26,14,17,0,8,0,1,1695
고속국도,03530,2012,10,18,2,12~13,1057,80,190,146,77,24,7,13,0,4,0,1,1599
고속국도,03530,2012,10,18,2,13~14,753,41,205,111,40,12,1,4,0,0,0,0,1167
고속국도,03530,2012,10,18,2,14~15,710,49,167,133,44,19,7,4,1,9,0,1,1144
고속국도,03530,2012,10,18,2,15~16,633,70,138,127,60,19,6,10,0,8,0,3,1074
고속국도,03530,2012,10,18,2,16~17,557,76,119,103,59,21,9,10,0,9,0,6,969
고속국도,03530,2012,10,18,2,17~18,595,66,108,100,57,17,3,5,0,8,1,2,962
고속국도,03530,2012,10,18,2,18~19,521,39,78,107,48,13,4,1,0,7,2,1,821
고속국도,03530,2012,10,18,2,19~20,418,40,66,92,44,3,5,4,0,5,0,0,677
고속국도,03530,2012,10,18,2,20~21,349,45,62,87,66,3,3,3,0,6,0,0,624
고속국도,03530,2012,10,18,2,21~22,269,34,56,51,56,4,1,4,0,5,0,0,480
고속국도,03530,2012,10,18,2,22~23,226,18,30,47,60,4,0,1,0,10,0,0,396
고속국도,03530,2012,10,18,2,23~0,134,11,33,38,41,5,0,1,0,5,0,3,271
고속국도,03531,2012,10,18,1,0~1,141,8,33,26,12,9,6,0,0,0,0,0,235
고속국도,03531,2012,10,18,1,1~2,100,3,25,24,8,12,7,2,0,5,0,0,186
고속국도,03531,2012,10,18,1,2~3,50,3,18,29,8,9,3,0,0,5,0,0,125
고속국도,03531,2012,10,18,1,3~4,58,3,18,63,15,13,7,1,0,2,0,0,180
고속국도,03531,2012,10,18,1,4~5,41,0,39,39,14,8,10,1,0,10,0,1,163
고속국도,03531,2012,10,18,1,5~6,70,11,49,113,34,23,24,3,0,8,0,2,337
고속국도,03531,2012,10,18,1,6~7,157,23,55,256,47,31,37,3,0,13,0,1,623
고속국도,03531,2012,10,18,1,7~8,299,44,91,209,64,36,24,5,0,20,0,4,796
고속국도,03531,2012,10,18,1,8~9,397,58,109,87,40,23,31,3,0,15,0,0,763
고속국도,03531,2012,10,18,1,9~10,460,106,169,123,51,18,31,3,0,19,0,3,983
고속국도,03531,2012,10,18,1,10~11,524,100,187,121,48,28,31,1,0,13,0,0,1053
고속국도,03531,2012,10,18,1,11~12,553,78,199,97,51,29,29,2,0,11,0,1,1050
고속국도,03531,2012,10,18,1,12~13,581,84,162,118,42,26,23,1,0,13,0,2,1052
고속국도,03531,2012,10,18,1,13~14,834,66,191,185,43,29,25,3,0,8,0,1,1385
고속국도,03531,2012,10,18,1,14~15,920,118,186,162,53,30,32,2,0,18,0,1,1522
고속국도,03531,2012,10,18,1,15~16,1122,83,191,74,29,15,17,3,0,9,0,0,1543
고속국도,03531,2012,10,18,1,16~17,1267,105,207,100,39,19,21,0,0,4,0,0,1762
고속국도,03531,2012,10,18,1,17~18,1540,67,232,81,21,15,19,0,0,9,0,1,1985
고속국도,03531,2012,10,18,1,18~19,1278,58,145,50,25,20,13,2,0,8,0,0,1599
고속국도,03531,2012,10,18,1,19~20,1317,109,131,45,16,7,6,0,0,5,0,0,1636
고속국도,03531,2012,10,18,1,20~21,932,115,78,74,15,8,9,0,0,4,0,0,1235
고속국도,03531,2012,10,18,1,21~22,668,76,91,45,13,14,9,0,0,0,0,0,916
고속국도,03531,2012,10,18,1,22~23,439,70,56,53,16,10,13,1,0,5,0,0,663
고속국도,03531,2012,10,18,1,23~0,258,6,37,32,11,4,7,0,0,1,0,0,356
고속국도,03531,2012,10,18,2,0~1,84,7,47,38,15,3,8,0,0,8,0,0,210
고속국도,03531,2012,10,18,2,1~2,61,0,22,43,17,6,16,0,0,3,0,0,168
고속국도,03531,2012,10,18,2,2~3,43,0,20,33,8,3,7,0,0,2,0,0,116
고속국도,03531,2012,10,18,2,3~4,32,0,24,31,15,3,10,0,0,3,0,0,118
고속국도,03531,2012,10,18,2,4~5,70,4,28,105,41,6,20,0,0,1,0,0,275
고속국도,03531,2012,10,18,2,5~6,296,7,63,79,31,9,15,0,0,1,0,0,501
고속국도,03531,2012,10,18,2,6~7,646,21,129,84,47,14,35,0,0,0,0,0,976
고속국도,03531,2012,10,18,2,7~8,981,116,163,107,36,12,25,1,0,9,0,1,1451
고속국도,03531,2012,10,18,2,8~9,1145,115,171,140,52,14,33,2,0,11,0,1,1684
고속국도,03531,2012,10,18,2,9~10,1283,173,178,191,117,24,71,1,0,14,0,1,2053
고속국도,03531,2012,10,18,2,10~11,1385,141,232,165,114,40,74,3,0,12,0,1,2167
고속국도,03531,2012,10,18,2,11~12,1282,93,187,193,130,27,72,2,0,12,0,2,2000
고속국도,03531,2012,10,18,2,12~13,980,67,205,198,70,18,27,0,0,3,0,0,1568
고속국도,03531,2012,10,18,2,13~14,793,51,171,129,76,17,33,0,0,6,0,1,1277
고속국도,03531,2012,10,18,2,14~15,654,90,192,196,64,19,38,2,0,8,0,1,1264
고속국도,03531,2012,10,18,2,15~16,655,65,136,143,61,20,39,6,0,25,0,5,1155
고속국도,03531,2012,10,18,2,16~17,627,86,134,183,45,22,40,1,0,10,0,0,1148
고속국도,03531,2012,10,18,2,17~18,545,50,106,98,73,17,47,0,0,12,0,2,950
고속국도,03531,2012,10,18,2,18~19,549,43,55,67,45,15,42,1,0,6,0,0,823
고속국도,03531,2012,10,18,2,19~20,296,65,142,96,52,16,41,0,0,0,0,0,708
고속국도,03531,2012,10,18,2,20~21,260,45,142,102,71,13,34,0,0,0,0,0,667
고속국도,03531,2012,10,18,2,21~22,223,29,92,129,40,11,23,0,0,7,0,0,554
고속국도,03531,2012,10,18,2,22~23,178,15,59,86,36,10,22,1,0,7,0,0,414
고속국도,03531,2012,10,18,2,23~0,112,12,75,47,28,6,9,1,0,2,0,0,292
고속국도,03532,2012,10,18,1,0~1,131,7,30,24,11,8,6,0,0,0,0,0,217
고속국도,03532,2012,10,18,1,1~2,84,3,21,20,7,10,6,2,0,4,0,0,157
고속국도,03532,2012,10,18,1,2~3,45,3,16,26,7,8,3,0,0,4,0,0,112
고속국도,03532,2012,10,18,1,3~4,37,2,12,40,10,8,4,1,0,1,0,0,115
고속국도,03532,2012,10,18,1,4~5,34,0,32,32,12,7,8,1,0,8,0,1,135
고속국도,03532,2012,10,18,1,5~6,51,8,35,82,25,17,17,2,0,6,0,1,244
고속국도,03532,2012,10,18,1,6~7,130,19,45,211,39,25,30,2,0,11,0,1,513
고속국도,03532,2012,10,18,1,7~8,284,40,82,190,58,33,22,5,0,18,0,4,736
고속국도,03532,2012,10,18,1,8~9,452,66,123,98,45,26,35,3,0,17,0,0,865
고속국도,03532,2012,10,18,1,9~10,477,110,176,127,53,19,32,3,0,20,0,3,1020
고속국도,03532,2012,10,18,1,10~11,577,110,206,133,53,31,34,1,0,14,0,0,1159
고속국도,03532,2012,10,18,1,11~12,635,89,229,111,58,33,33,2,0,13,0,1,1204
고속국도,03532,2012,10,18,1,12~13,656,95,183,133,47,29,26,1,0,15,0,2,1187
고속국도,03532,2012,10,18,1,13~14,891,70,204,198,46,31,27,3,0,9,0,1,1480
고속국도,03532,2012,10,18,1,14~15,1103,141,223,195,63,36,38,2,0,21,0,1,1823
고속국도,03532,2012,10,18,1,15~16,1433,106,244,94,37,19,22,4,0,11,0,0,1970
고속국도,03532,2012,10,18,1,16~17,1558,129,255,123,48,23,26,0,0,5,0,0,2167
고속국도,03532,2012,10,18,1,17~18,1943,84,293,102,26,19,24,0,0,11,0,1,2503
고속국도,03532,2012,10,18,1,18~19,1945,88,221,76,38,30,20,3,0,12,0,0,2433
고속국도,03532,2012,10,18,1,19~20,1682,139,168,57,20,9,8,0,0,6,0,0,2089
고속국도,03532,2012,10,18,1,20~21,1135,139,95,90,18,10,11,0,0,5,0,0,1503
고속국도,03532,2012,10,18,1,21~22,785,89,106,53,15,16,11,0,0,0,0,0,1075
고속국도,03532,2012,10,18,1,22~23,440,70,56,53,16,10,13,1,0,5,0,0,664
고속국도,03532,2012,10,18,1,23~0,264,6,38,33,11,4,7,0,0,1,0,0,364
고속국도,03532,2012,10,18,2,0~1,86,7,48,39,15,3,8,0,0,8,0,0,214
고속국도,03532,2012,10,18,2,1~2,62,0,23,44,17,6,16,0,0,3,0,0,171
고속국도,03532,2012,10,18,2,2~3,44,0,21,34,8,3,7,0,0,2,0,0,119
고속국도,03532,2012,10,18,2,3~4,35,0,26,34,16,3,11,0,0,3,0,0,128
고속국도,03532,2012,10,18,2,4~5,63,4,25,94,37,5,18,0,0,1,0,0,247
고속국도,03532,2012,10,18,2,5~6,307,7,65,82,32,9,16,0,0,1,0,0,519
고속국도,03532,2012,10,18,2,6~7,846,27,169,110,62,18,46,0,0,0,0,0,1278
고속국도,03532,2012,10,18,2,7~8,1579,187,262,172,58,19,40,2,0,14,0,2,2335
고속국도,03532,2012,10,18,2,8~9,1831,184,273,224,83,22,53,3,0,18,0,2,2693
고속국도,03532,2012,10,18,2,9~10,1440,194,200,214,131,27,80,1,0,16,0,1,2304
고속국도,03532,2012,10,18,2,10~11,1545,157,259,184,127,45,83,3,0,13,0,1,2417
고속국도,03532,2012,10,18,2,11~12,1624,118,237,245,165,34,91,3,0,15,0,3,2535
고속국도,03532,2012,10,18,2,12~13,1074,73,225,217,77,20,30,0,0,3,0,0,1719
고속국도,03532,2012,10,18,2,13~14,865,56,187,141,83,19,36,0,0,7,0,1,1395
고속국도,03532,2012,10,18,2,14~15,665,91,195,199,65,19,39,2,0,8,0,1,1284
고속국도,03532,2012,10,18,2,15~16,702,70,146,153,65,21,42,6,0,27,0,5,1237
고속국도,03532,2012,10,18,2,16~17,637,87,136,186,46,22,41,1,0,10,0,0,1166
고속국도,03532,2012,10,18,2,17~18,574,53,112,103,77,18,49,0,0,13,0,2,1001
고속국도,03532,2012,10,18,2,18~19,609,48,61,74,50,17,47,1,0,7,0,0,914
고속국도,03532,2012,10,18,2,19~20,301,66,144,98,53,16,42,0,0,0,0,0,720
고속국도,03532,2012,10,18,2,20~21,247,43,135,97,67,12,32,0,0,0,0,0,633
고속국도,03532,2012,10,18,2,21~22,201,26,83,116,36,10,21,0,0,6,0,0,499
고속국도,03532,2012,10,18,2,22~23,180,15,60,87,36,10,22,1,0,7,0,0,418
고속국도,03532,2012,10,18,2,23~0,115,12,77,48,29,6,9,1,0,2,0,0,299
고속국도,03533,2012,10,18,1,0~1,153,9,36,28,13,10,6,0,0,0,0,0,255
고속국도,03533,2012,10,18,1,1~2,95,3,24,23,8,11,7,2,0,5,0,0,178
고속국도,03533,2012,10,18,1,2~3,50,3,18,29,8,9,3,0,0,5,0,0,125
고속국도,03533,2012,10,18,1,3~4,42,2,13,46,11,9,5,1,0,1,0,0,130
고속국도,03533,2012,10,18,1,4~5,46,0,43,43,16,9,11,1,0,11,0,1,181
고속국도,03533,2012,10,18,1,5~6,88,14,62,142,43,29,30,4,0,10,0,3,425
고속국도,03533,2012,10,18,1,6~7,243,35,85,396,72,48,57,5,0,20,0,2,963
고속국도,03533,2012,10,18,1,7~8,613,85,176,405,124,69,46,10,0,39,0,8,1575
고속국도,03533,2012,10,18,1,8~9,891,129,243,194,89,51,69,7,0,33,0,0,1706
고속국도,03533,2012,10,18,1,9~10,796,183,293,212,88,31,53,5,0,33,0,5,1699
고속국도,03533,2012,10,18,1,10~11,931,177,333,214,85,50,55,2,0,23,0,0,1870
고속국도,03533,2012,10,18,1,11~12,909,128,328,159,84,48,48,3,0,18,0,2,1727
고속국도,03533,2012,10,18,1,12~13,941,136,263,190,68,42,37,2,0,21,0,3,1703
고속국도,03533,2012,10,18,1,13~14,1138,90,261,253,58,39,34,4,0,11,0,1,1889
고속국도,03533,2012,10,18,1,14~15,1323,169,268,233,76,43,46,3,0,26,0,1,2188
고속국도,03533,2012,10,18,1,15~16,1741,128,297,114,45,23,26,5,0,14,0,0,2393
고속국도,03533,2012,10,18,1,16~17,1761,145,288,138,54,26,29,0,0,6,0,0,2447
고속국도,03533,2012,10,18,1,17~18,2211,96,333,116,30,21,27,0,0,13,0,1,2848
고속국도,03533,2012,10,18,1,18~19,2389,108,272,93,47,37,24,4,0,15,0,0,2989
고속국도,03533,2012,10,18,1,19~20,1977,163,197,67,24,10,9,0,0,7,0,0,2454
고속국도,03533,2012,10,18,1,20~21,1296,159,108,102,21,11,12,0,0,6,0,0,1715
고속국도,03533,2012,10,18,1,21~22,873,99,118,59,17,18,12,0,0,0,0,0,1196
고속국도,03533,2012,10,18,1,22~23,551,87,70,66,20,12,16,1,0,6,0,0,829
고속국도,03533,2012,10,18,1,23~0,308,7,44,38,13,5,8,0,0,1,0,0,424
고속국도,03533,2012,10,18,2,0~1,104,9,58,47,19,4,10,0,0,10,0,0,261
고속국도,03533,2012,10,18,2,1~2,68,0,25,48,19,7,18,0,0,3,0,0,188
고속국도,03533,2012,10,18,2,2~3,48,0,22,37,9,3,8,0,0,2,0,0,129
고속국도,03533,2012,10,18,2,3~4,47,0,35,45,22,4,15,0,0,4,0,0,172
고속국도,03533,2012,10,18,2,4~5,89,5,35,133,52,8,25,0,0,1,0,0,348
고속국도,03533,2012,10,18,2,5~6,520,12,111,139,54,16,26,0,0,2,0,0,880
고속국도,03533,2012,10,18,2,6~7,1508,49,301,196,110,33,82,0,0,0,0,0,2279
고속국도,03533,2012,10,18,2,7~8,2405,285,401,263,88,29,61,2,0,22,0,2,3558
고속국도,03533,2012,10,18,2,8~9,2366,238,353,289,107,29,68,4,0,23,0,2,3479
고속국도,03533,2012,10,18,2,9~10,1715,231,238,255,156,32,95,1,0,19,0,1,2743
고속국도,03533,2012,10,18,2,10~11,1739,177,291,207,143,50,93,4,0,15,0,1,2720
고속국도,03533,2012,10,18,2,11~12,1627,118,237,245,165,34,91,3,0,15,0,3,2538
고속국도,03533,2012,10,18,2,12~13,1218,83,255,246,87,22,34,0,0,4,0,0,1949
고속국도,03533,2012,10,18,2,13~14,1161,75,250,189,111,25,48,0,0,9,0,1,1869
고속국도,03533,2012,10,18,2,14~15,944,130,277,283,92,27,55,3,0,12,0,1,1824
고속국도,03533,2012,10,18,2,15~16,1058,105,220,231,99,32,63,10,0,40,0,8,1866
고속국도,03533,2012,10,18,2,16~17,931,128,199,272,67,33,59,1,0,15,0,0,1705
고속국도,03533,2012,10,18,2,17~18,912,84,177,164,122,28,79,0,0,20,0,3,1589
고속국도,03533,2012,10,18,2,18~19,1119,88,112,137,92,31,86,2,0,12,0,0,1679
고속국도,03533,2012,10,18,2,19~20,526,116,253,171,92,28,73,0,0,0,0,0,1259
고속국도,03533,2012,10,18,2,20~21,424,73,231,166,116,21,55,0,0,0,0,0,1086
고속국도,03533,2012,10,18,2,21~22,329,43,136,190,59,16,34,0,0,10,0,0,817
고속국도,03533,2012,10,18,2,22~23,300,25,99,145,61,17,37,2,0,12,0,0,698
고속국도,03533,2012,10,18,2,23~0,197,21,132,83,49,11,16,2,0,4,0,0,515
고속국도,03534,2012,10,18,1,0~1,557,21,75,86,65,5,5,3,0,13,0,3,833
고속국도,03534,2012,10,18,1,1~2,351,7,52,92,58,5,14,0,0,4,0,5,588
고속국도,03534,2012,10,18,1,2~3,197,3,47,80,47,9,7,0,0,14,0,0,404
고속국도,03534,2012,10,18,1,3~4,169,3,47,70,50,10,4,3,0,7,1,1,365
고속국도,03534,2012,10,18,1,4~5,151,3,34,111,62,12,21,0,0,14,0,2,410
고속국도,03534,2012,10,18,1,5~6,280,9,81,214,117,40,36,3,0,35,1,1,817
고속국도,03534,2012,10,18,1,6~7,561,33,140,442,183,37,93,7,0,37,3,13,1549
고속국도,03534,2012,10,18,1,7~8,1356,62,238,428,141,18,40,3,0,28,0,1,2315
고속국도,03534,2012,10,18,1,8~9,1817,107,297,246,120,13,10,6,0,18,4,1,2639
고속국도,03534,2012,10,18,1,9~10,1953,138,397,229,68,31,11,1,0,10,2,0,2840
고속국도,03534,2012,10,18,1,10~11,2044,156,505,260,42,26,7,2,0,20,1,1,3064
고속국도,03534,2012,10,18,1,11~12,2459,101,432,251,48,15,15,2,0,17,3,0,3343
고속국도,03534,2012,10,18,1,12~13,2059,130,416,243,49,17,15,0,0,2,5,1,2937
고속국도,03534,2012,10,18,1,13~14,2537,123,400,256,36,33,18,0,0,6,2,2,3413
고속국도,03534,2012,10,18,1,14~15,3143,163,522,287,70,27,15,0,0,11,1,0,4239
고속국도,03534,2012,10,18,1,15~16,3609,246,558,270,68,17,9,1,0,4,2,1,4785
고속국도,03534,2012,10,18,1,16~17,3904,162,620,334,63,24,12,2,0,12,0,0,5133
고속국도,03534,2012,10,18,1,17~18,4255,185,768,370,72,17,10,1,0,2,1,0,5681
고속국도,03534,2012,10,18,1,18~19,4300,182,709,254,59,6,12,1,0,6,2,0,5531
고속국도,03534,2012,10,18,1,19~20,4468,215,607,257,91,6,4,0,0,4,0,0,5652
고속국도,03534,2012,10,18,1,20~21,3196,176,367,194,67,10,4,0,0,4,1,2,4021
고속국도,03534,2012,10,18,1,21~22,2365,131,231,120,71,9,10,0,0,5,0,2,2944
고속국도,03534,2012,10,18,1,22~23,1541,86,166,118,69,3,12,0,0,7,0,1,2003
고속국도,03534,2012,10,18,1,23~0,892,54,85,91,63,6,8,2,0,4,0,6,1211
고속국도,03534,2012,10,18,2,0~1,487,9,51,75,41,10,4,0,0,7,0,0,684
고속국도,03534,2012,10,18,2,1~2,321,2,45,90,25,1,1,1,0,5,0,0,491
고속국도,03534,2012,10,18,2,2~3,185,0,25,81,21,2,4,2,0,2,0,2,324
고속국도,03534,2012,10,18,2,3~4,179,0,32,104,14,2,1,0,0,1,0,1,334
고속국도,03534,2012,10,18,2,4~5,349,8,92,225,26,11,3,3,0,5,0,1,723
고속국도,03534,2012,10,18,2,5~6,1214,10,173,335,40,40,19,5,0,3,2,0,1841
고속국도,03534,2012,10,18,2,6~7,2850,41,417,346,56,32,21,5,0,3,0,1,3772
고속국도,03534,2012,10,18,2,7~8,4259,98,697,356,53,20,15,3,2,7,5,0,5515
고속국도,03534,2012,10,18,2,8~9,4462,144,581,339,50,36,7,2,1,7,4,0,5633
고속국도,03534,2012,10,18,2,9~10,4304,224,568,488,91,40,10,11,1,4,4,0,5745
고속국도,03534,2012,10,18,2,10~11,4393,225,563,448,97,65,14,8,1,5,1,0,5820
고속국도,03534,2012,10,18,2,11~12,4268,73,605,433,129,40,27,14,0,11,7,7,5614
고속국도,03534,2012,10,18,2,12~13,2859,59,444,373,98,30,17,5,0,5,1,2,3893
고속국도,03534,2012,10,18,2,13~14,2534,78,416,380,81,16,12,7,0,6,1,6,3537
고속국도,03534,2012,10,18,2,14~15,2473,68,422,323,103,53,19,9,0,6,5,3,3484
고속국도,03534,2012,10,18,2,15~16,2319,92,412,356,96,40,19,6,0,11,7,1,3359
