조사지점,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
15304,0,26,33985,2079,8333,6552,3895,2685,2211,1055,0,1707,0,299,62801
15304,1,1,96,6,24,19,11,8,6,3,0,5,0,1,179
15304,1,2,111,7,27,21,13,9,7,3,0,6,0,1,205
15304,1,3,206,13,51,40,24,16,13,6,0,10,0,2,381
15304,1,4,370,23,91,71,42,29,24,11,0,19,0,3,683
15304,1,5,478,29,117,92,55,38,31,15,0,24,0,4,883
15304,1,6,501,31,123,97,57,40,33,16,0,25,0,4,927
15304,1,7,595,36,146,115,68,47,39,18,0,30,0,5,1099
15304,1,8,826,51,202,159,95,65,54,26,0,41,0,7,1526
15304,1,9,974,59,238,187,111,77,63,30,0,49,0,9,1797
15304,1,10,923,56,226,178,106,73,60,29,0,46,0,8,1705
15304,1,11,941,57,230,181,107,74,61,29,0,47,0,8,1735
15304,1,12,1046,64,256,202,120,83,68,32,0,52,0,9,1932
15304,1,13,1193,73,293,230,137,94,78,37,0,60,0,11,2206
15304,1,14,1120,69,275,216,128,88,73,35,0,56,0,10,2070
15304,1,15,1117,68,274,215,128,88,73,35,0,56,0,10,2064
15304,1,16,1112,68,272,214,127,88,72,34,0,56,0,10,2053
15304,1,17,1192,73,292,230,137,94,78,37,0,60,0,11,2204
15304,1,18,994,61,244,192,114,79,65,31,0,50,0,9,1839
15304,1,19,969,59,238,187,111,76,63,30,0,49,0,9,1791
15304,1,20,610,37,150,118,70,48,40,19,0,31,0,5,1128
15304,1,21,376,23,92,73,43,30,24,12,0,19,0,3,695
15304,1,22,254,16,62,49,29,20,17,8,0,13,0,2,470
15304,1,23,161,10,40,31,19,13,11,5,0,8,0,1,299
15304,1,24,116,7,28,22,13,9,7,4,0,6,0,1,213
15304,1,25,12033,735,2948,2319,1378,950,784,373,0,603,0,107,22230
15304,1,26,16281,996,3991,3139,1865,1286,1060,505,0,818,0,143,30084
15304,2,1,112,7,27,21,13,9,7,3,0,6,0,1,206
15304,2,2,146,9,36,28,17,11,9,5,0,7,0,1,269
15304,2,3,335,21,83,65,39,27,22,10,0,17,0,3,622
15304,2,4,941,58,231,181,108,74,61,29,0,47,0,8,1738
15304,2,5,1510,92,370,291,173,119,98,47,0,76,0,13,2789
15304,2,6,1495,91,366,288,171,118,97,46,0,75,0,13,2760
15304,2,7,1320,81,324,255,151,104,86,41,0,66,0,12,2440
15304,2,8,1251,76,306,241,143,99,81,39,0,63,0,11,2310
15304,2,9,1250,76,306,241,143,99,81,39,0,63,0,11,2309
15304,2,10,1128,69,276,217,129,89,73,35,0,57,0,10,2083
15304,2,11,1026,63,252,198,117,81,67,32,0,51,0,9,1896
15304,2,12,961,59,236,185,110,76,63,30,0,48,0,8,1776
15304,2,13,1101,67,270,212,126,87,72,34,0,55,0,10,2034
15304,2,14,983,60,241,190,113,78,64,31,0,49,0,9,1818
15304,2,15,869,53,213,168,100,69,57,27,0,44,0,8,1608
15304,2,16,694,42,170,134,79,55,45,21,0,35,0,6,1281
15304,2,17,566,35,139,109,65,45,37,18,0,28,0,5,1047
15304,2,18,584,36,143,113,67,46,38,18,0,29,0,5,1079
15304,2,19,414,25,102,80,48,33,27,13,0,21,0,4,767
15304,2,20,323,20,79,62,37,25,21,10,0,16,0,3,596
15304,2,21,274,17,68,53,32,22,18,9,0,14,0,2,509
15304,2,22,182,11,45,35,21,14,12,6,0,9,0,2,337
15304,2,23,130,8,32,25,15,10,8,4,0,7,0,1,240
15304,2,24,109,7,27,21,13,9,7,3,0,6,0,1,203
15304,2,25,11733,717,2876,2263,1343,928,764,365,0,588,0,104,21681
15304,2,26,17704,1083,4342,3413,2030,1399,1151,550,0,889,0,156,32717
17101,0,1,127,1,22,22,18,0,0,0,0,3,0,0,193
17101,0,2,103,0,10,35,19,1,0,0,0,1,0,0,169
17101,0,3,99,0,14,27,8,1,0,0,0,4,0,0,153
17101,0,4,145,3,27,21,23,3,3,0,0,8,0,0,233
17101,0,5,590,9,61,45,29,7,6,0,0,18,0,0,765
17101,0,6,1680,37,200,113,43,12,15,0,0,21,0,0,2121
17101,0,7,3422,54,256,108,44,24,17,0,0,23,0,0,3948
17101,0,8,3049,68,311,127,76,40,22,0,0,28,0,1,3722
17101,0,9,2038,72,350,145,63,49,15,0,0,19,0,1,2752
17101,0,10,1647,27,333,122,80,59,18,0,0,23,0,1,2310
17101,0,11,1453,20,304,105,94,55,21,0,0,21,0,5,2078
17101,0,12,1349,18,266,89,66,34,19,0,0,15,0,0,1856
17101,0,13,1473,22,308,110,65,44,9,0,0,17,0,0,2048
17101,0,14,1563,38,359,135,87,51,14,0,0,20,0,3,2270
17101,0,15,1656,66,342,128,87,37,12,0,0,20,0,0,2348
17101,0,16,2060,34,398,121,62,20,9,0,0,11,0,0,2715
17101,0,17,3017,45,415,108,55,21,8,0,0,8,0,0,3677
17101,0,18,3625,64,307,62,47,13,8,0,0,9,0,0,4135
17101,0,19,2208,42,146,52,29,2,2,0,0,9,0,0,2490
17101,0,20,1601,25,92,30,18,5,6,0,0,8,0,0,1785
17101,0,21,1136,18,62,28,21,1,0,0,0,11,0,0,1277
17101,0,22,674,10,35,20,11,0,1,0,0,1,0,0,752
17101,0,23,457,3,28,8,9,1,0,0,0,6,0,0,512
17101,0,24,275,0,15,33,17,1,0,0,0,9,0,0,350
17101,0,25,26352,528,3949,1360,826,447,172,0,0,214,0,11,33859
17101,0,26,35447,676,4661,1794,1071,481,205,0,0,313,0,11,44659
17101,1,1,73,1,13,14,9,0,0,0,0,1,0,0,111
17101,1,2,48,0,6,14,9,0,0,0,0,0,0,0,77
17101,1,3,38,0,9,15,5,0,0,0,0,3,0,0,70
17101,1,4,35,0,14,7,4,0,2,0,0,4,0,0,66
17101,1,5,71,2,8,11,13,3,4,0,0,13,0,0,125
17101,1,6,194,3,55,33,21,5,8,0,0,13,0,0,332
17101,1,7,372,12,51,32,26,15,6,0,0,14,0,0,528
17101,1,8,582,22,90,46,35,20,6,0,0,15,0,0,816
17101,1,9,590,22,125,59,35,23,6,0,0,8,0,0,868
17101,1,10,538,8,147,51,39,36,12,0,0,11,0,0,842
17101,1,11,522,6,138,56,42,21,14,0,0,9,0,2,810
17101,1,12,575,9,124,40,34,22,9,0,0,9,0,0,822
17101,1,13,685,12,148,52,34,28,5,0,0,9,0,0,973
17101,1,14,860,26,198,71,44,29,8,0,0,12,0,1,1249
17101,1,15,1039,40,227,61,46,29,6,0,0,14,0,0,1462
17101,1,16,1474,16,281,72,39,11,7,0,0,5,0,0,1905
17101,1,17,2461,29,339,82,32,15,3,0,0,4,0,0,2965
17101,1,18,3076,44,252,42,37,9,8,0,0,5,0,0,3473
17101,1,19,1844,26,118,35,26,1,2,0,0,6,0,0,2058
17101,1,20,1271,16,66,21,9,3,5,0,0,4,0,0,1395
17101,1,21,816,15,45,15,13,1,0,0,0,6,0,0,911
17101,1,22,455,8,28,10,4,0,0,0,0,1,0,0,506
17101,1,23,297,1,17,4,3,1,0,0,0,4,0,0,327
17101,1,24,175,0,8,27,7,0,0,0,0,3,0,0,220
17101,1,25,12774,246,2120,664,443,258,90,0,0,115,0,3,16713
17101,1,26,18091,318,2507,870,566,272,111,0,0,173,0,3,22911
17101,2,1,54,0,9,8,9,0,0,0,0,2,0,0,82
17101,2,2,55,0,4,21,10,1,0,0,0,1,0,0,92
17101,2,3,61,0,5,12,3,1,0,0,0,1,0,0,83
17101,2,4,110,3,13,14,19,3,1,0,0,4,0,0,167
17101,2,5,519,7,53,34,16,4,2,0,0,5,0,0,640
17101,2,6,1486,34,145,80,22,7,7,0,0,8,0,0,1789
17101,2,7,3050,42,205,76,18,9,11,0,0,9,0,0,3420
17101,2,8,2467,46,221,81,41,20,16,0,0,13,0,1,2906
17101,2,9,1448,50,225,86,28,26,9,0,0,11,0,1,1884
17101,2,10,1109,19,186,71,41,23,6,0,0,12,0,1,1468
17101,2,11,931,14,166,49,52,34,7,0,0,12,0,3,1268
17101,2,12,774,9,142,49,32,12,10,0,0,6,0,0,1034
17101,2,13,788,10,160,58,31,16,4,0,0,8,0,0,1075
17101,2,14,703,12,161,64,43,22,6,0,0,8,0,2,1021
17101,2,15,617,26,115,67,41,8,6,0,0,6,0,0,886
17101,2,16,586,18,117,49,23,9,2,0,0,6,0,0,810
17101,2,17,556,16,76,26,23,6,5,0,0,4,0,0,712
17101,2,18,549,20,55,20,10,4,0,0,0,4,0,0,662
17101,2,19,364,16,28,17,3,1,0,0,0,3,0,0,432
17101,2,20,330,9,26,9,9,2,1,0,0,4,0,0,390
17101,2,21,320,3,17,13,8,0,0,0,0,5,0,0,366
17101,2,22,219,2,7,10,7,0,1,0,0,0,0,0,246
17101,2,23,160,2,11,4,6,0,0,0,0,2,0,0,185
17101,2,24,100,0,7,6,10,1,0,0,0,6,0,0,130
17101,2,25,13578,282,1829,696,383,189,82,0,0,99,0,8,17146
17101,2,26,17356,358,2154,924,505,209,94,0,0,140,0,8,21748
17111,0,1,382,0,15,13,3,3,1,0,0,0,0,0,417
17111,0,2,212,0,21,10,4,7,0,0,0,1,0,0,255
17111,0,3,127,0,18,16,11,9,0,0,0,0,0,0,181
17111,0,4,181,4,34,23,8,17,2,0,0,0,0,0,269
17111,0,5,708,5,66,46,14,36,3,0,0,3,0,0,881
17111,0,6,2700,26,244,74,25,35,3,0,0,3,0,0,3110
17111,0,7,5482,63,236,97,17,43,2,0,0,2,0,0,5942
17111,0,8,5613,22,200,78,26,48,12,0,0,2,0,0,6001
17111,0,9,4145,21,326,138,41,63,7,0,0,3,0,0,4744
17111,0,10,3638,17,311,150,35,52,4,0,0,3,0,0,4210
17111,0,11,3340,6,332,136,37,60,8,0,0,5,0,1,3925
17111,0,12,2734,6,246,103,30,52,4,0,0,1,0,0,3176
17111,0,13,3033,7,291,96,42,56,8,0,0,3,0,1,3537
17111,0,14,3159,10,305,77,36,73,5,0,0,3,0,0,3668
17111,0,15,3583,29,305,84,30,59,4,1,0,3,0,2,4100
17111,0,16,4121,18,346,86,33,37,0,0,0,1,0,0,4642
17111,0,17,4638,11,318,67,25,18,6,0,0,1,0,0,5084
17111,0,18,4869,19,166,35,17,14,5,0,0,1,0,0,5126
17111,0,19,3690,19,103,36,11,9,1,0,0,1,0,0,3870
17111,0,20,2868,13,74,30,8,5,0,0,0,0,0,0,2998
17111,0,21,2336,9,36,12,6,3,0,0,0,1,0,0,2403
17111,0,22,1825,12,24,14,4,3,1,0,0,1,0,0,1884
17111,0,23,1162,4,28,20,2,2,0,0,0,0,0,0,1218
17111,0,24,732,0,15,11,2,1,0,0,0,1,0,0,762
17111,0,25,48355,229,3382,1147,369,575,65,1,0,28,0,4,54155
17111,0,26,65278,321,4060,1452,467,705,76,1,0,39,0,4,72403
17111,1,1,205,0,6,5,2,0,0,0,0,0,0,0,218
17111,1,2,103,0,8,5,3,3,0,0,0,1,0,0,123
17111,1,3,60,0,8,11,7,3,0,0,0,0,0,0,89
17111,1,4,108,3,18,10,4,7,1,0,0,0,0,0,151
17111,1,5,247,2,22,21,3,21,2,0,0,2,0,0,320
17111,1,6,1054,13,77,34,12,18,3,0,0,3,0,0,1214
17111,1,7,2327,32,81,39,11,16,2,0,0,0,0,0,2508
17111,1,8,2158,17,82,42,13,29,5,0,0,1,0,0,2347
17111,1,9,1850,13,150,48,10,44,2,0,0,2,0,0,2119
17111,1,10,1667,12,141,53,15,25,2,0,0,2,0,0,1917
17111,1,11,1335,2,144,57,20,32,5,0,0,3,0,1,1599
17111,1,12,1272,3,99,39,15,34,4,0,0,0,0,0,1466
17111,1,13,1583,3,150,64,20,23,3,0,0,0,0,0,1846
17111,1,14,1714,6,181,37,18,39,2,0,0,2,0,0,1999
17111,1,15,2186,10,194,55,12,29,3,0,0,1,0,2,2492
17111,1,16,2755,3,243,57,17,9,0,0,0,1,0,0,3085
17111,1,17,2997,5,232,39,14,8,5,0,0,0,0,0,3300
17111,1,18,2949,4,111,23,10,10,4,0,0,1,0,0,3112
17111,1,19,2192,7,58,23,4,4,0,0,0,0,0,0,2288
17111,1,20,1690,6,41,14,5,4,0,0,0,0,0,0,1760
17111,1,21,1262,2,14,7,6,1,0,0,0,1,0,0,1293
17111,1,22,895,2,11,6,2,2,0,0,0,1,0,0,919
17111,1,23,553,1,18,12,1,2,0,0,0,0,0,0,587
17111,1,24,361,0,13,6,2,1,0,0,0,0,0,0,383
17111,1,25,24793,110,1808,553,175,298,37,0,0,13,0,3,27790
17111,1,26,33523,146,2102,707,226,364,43,0,0,21,0,3,37135
17111,2,1,177,0,9,8,1,3,1,0,0,0,0,0,199
17111,2,2,109,0,13,5,1,4,0,0,0,0,0,0,132
17111,2,3,67,0,10,5,4,6,0,0,0,0,0,0,92
17111,2,4,73,1,16,13,4,10,1,0,0,0,0,0,118
17111,2,5,461,3,44,25,11,15,1,0,0,1,0,0,561
17111,2,6,1646,13,167,40,13,17,0,0,0,0,0,0,1896
17111,2,7,3155,31,155,58,6,27,0,0,0,2,0,0,3434
17111,2,8,3455,5,118,36,13,19,7,0,0,1,0,0,3654
17111,2,9,2295,8,176,90,31,19,5,0,0,1,0,0,2625
17111,2,10,1971,5,170,97,20,27,2,0,0,1,0,0,2293
17111,2,11,2005,4,188,79,17,28,3,0,0,2,0,0,2326
17111,2,12,1462,3,147,64,15,18,0,0,0,1,0,0,1710
17111,2,13,1450,4,141,32,22,33,5,0,0,3,0,1,1691
17111,2,14,1445,4,124,40,18,34,3,0,0,1,0,0,1669
17111,2,15,1397,19,111,29,18,30,1,1,0,2,0,0,1608
17111,2,16,1366,15,103,29,16,28,0,0,0,0,0,0,1557
17111,2,17,1641,6,86,28,11,10,1,0,0,1,0,0,1784
17111,2,18,1920,15,55,12,7,4,1,0,0,0,0,0,2014
17111,2,19,1498,12,45,13,7,5,1,0,0,1,0,0,1582
17111,2,20,1178,7,33,16,3,1,0,0,0,0,0,0,1238
17111,2,21,1074,7,22,5,0,2,0,0,0,0,0,0,1110
17111,2,22,930,10,13,8,2,1,1,0,0,0,0,0,965
17111,2,23,609,3,10,8,1,0,0,0,0,0,0,0,631
17111,2,24,371,0,2,5,0,0,0,0,0,1,0,0,379
17111,2,25,23562,119,1574,594,194,277,28,1,0,15,0,1,26365
17111,2,26,31755,175,1958,745,241,341,33,1,0,18,0,1,35268
17112,0,1,777,3,41,20,4,4,1,0,0,1,0,0,851
17112,0,2,455,1,34,10,7,13,2,0,0,1,0,0,523
17112,0,3,290,1,39,14,4,31,0,0,0,0,0,0,379
17112,0,4,368,3,52,22,7,34,2,0,0,1,0,0,489
17112,0,5,1284,13,87,43,13,58,0,0,0,3,0,0,1501
17112,0,6,4252,54,365,85,34,57,0,0,0,1,1,0,4849
17112,0,7,8371,85,392,120,34,54,3,0,0,3,0,0,9062
17112,0,8,8362,49,321,96,41,64,7,0,0,5,0,0,8945
17112,0,9,6398,52,459,149,68,80,3,0,0,1,0,0,7210
17112,0,10,5698,43,470,135,50,83,5,0,0,3,0,0,6487
17112,0,11,5149,25,500,141,67,73,2,0,0,5,0,0,5962
17112,0,12,4260,35,390,106,52,69,0,0,0,2,0,0,4914
17112,0,13,4833,21,458,119,50,88,0,0,0,5,0,0,5574
17112,0,14,4985,27,455,87,46,106,1,0,0,2,0,0,5709
17112,0,15,5472,50,494,79,41,85,0,0,0,6,0,0,6227
17112,0,16,6149,36,507,90,34,68,0,0,0,4,0,0,6888
17112,0,17,7099,30,479,70,31,40,2,0,0,2,0,0,7753
17112,0,18,7713,37,270,46,17,30,3,0,0,1,0,0,8117
17112,0,19,6405,44,177,38,11,24,0,0,0,1,0,0,6700
17112,0,20,4792,37,95,24,8,9,0,0,0,0,0,0,4965
17112,0,21,4023,30,63,13,8,5,0,0,0,2,0,0,4144
17112,0,22,3217,23,51,11,7,5,0,0,0,0,0,0,3314
17112,0,23,2201,18,51,10,7,3,0,0,0,0,0,0,2290
17112,0,24,1394,9,45,14,3,1,0,0,0,1,0,0,1467
17112,0,25,74489,490,5195,1238,531,840,26,0,0,39,0,0,82848
17112,0,26,103947,726,6295,1542,644,1084,31,0,0,50,1,0,114320
17112,1,1,352,0,20,12,2,0,1,0,0,0,0,0,387
17112,1,2,201,0,11,5,4,5,2,0,0,0,0,0,228
17112,1,3,131,0,20,6,2,11,0,0,0,0,0,0,170
17112,1,4,197,3,25,9,3,14,0,0,0,1,0,0,252
17112,1,5,537,8,38,22,4,24,0,0,0,2,0,0,635
17112,1,6,1949,28,139,37,21,18,0,0,0,1,0,0,2193
17112,1,7,4094,42,157,44,16,18,2,0,0,0,0,0,4373
17112,1,8,3664,27,128,39,27,33,1,0,0,1,0,0,3920
17112,1,9,3048,30,208,46,35,40,0,0,0,1,0,0,3408
17112,1,10,2727,25,201,46,27,35,1,0,0,1,0,0,3063
17112,1,11,2331,11,229,53,33,32,2,0,0,2,0,0,2693
17112,1,12,2017,17,166,36,25,44,0,0,0,1,0,0,2306
17112,1,13,2476,7,230,62,32,35,0,0,0,1,0,0,2843
17112,1,14,2629,9,261,42,25,56,0,0,0,1,0,0,3023
17112,1,15,3135,17,306,43,22,44,0,0,0,2,0,0,3569
17112,1,16,3678,7,321,57,23,18,0,0,0,1,0,0,4105
17112,1,17,4046,7,305,37,21,18,2,0,0,0,0,0,4436
17112,1,18,4037,11,168,29,11,18,3,0,0,0,0,0,4277
17112,1,19,3363,16,100,24,5,10,0,0,0,0,0,0,3518
17112,1,20,2517,14,51,12,5,8,0,0,0,0,0,0,2607
17112,1,21,1989,6,25,7,5,3,0,0,0,1,0,0,2036
17112,1,22,1387,6,28,5,3,0,0,0,0,0,0,0,1429
17112,1,23,935,3,32,5,5,1,0,0,0,0,0,0,981
17112,1,24,595,0,29,5,3,1,0,0,0,0,0,0,633
17112,1,25,37882,210,2680,534,297,391,11,0,0,11,0,0,42016
17112,1,26,52035,294,3198,683,359,486,14,0,0,16,0,0,57085
17112,2,1,425,3,21,8,2,4,0,0,0,1,0,0,464
17112,2,2,254,1,23,5,3,8,0,0,0,1,0,0,295
17112,2,3,159,1,19,8,2,20,0,0,0,0,0,0,209
17112,2,4,171,0,27,13,4,20,2,0,0,0,0,0,237
17112,2,5,747,5,49,21,9,34,0,0,0,1,0,0,866
17112,2,6,2303,26,226,48,13,39,0,0,0,0,1,0,2656
17112,2,7,4277,43,235,76,18,36,1,0,0,3,0,0,4689
17112,2,8,4698,22,193,57,14,31,6,0,0,4,0,0,5025
17112,2,9,3350,22,251,103,33,40,3,0,0,0,0,0,3802
17112,2,10,2971,18,269,89,23,48,4,0,0,2,0,0,3424
17112,2,11,2818,14,271,88,34,41,0,0,0,3,0,0,3269
17112,2,12,2243,18,224,70,27,25,0,0,0,1,0,0,2608
17112,2,13,2357,14,228,57,18,53,0,0,0,4,0,0,2731
17112,2,14,2356,18,194,45,21,50,1,0,0,1,0,0,2686
17112,2,15,2337,33,188,36,19,41,0,0,0,4,0,0,2658
17112,2,16,2471,29,186,33,11,50,0,0,0,3,0,0,2783
17112,2,17,3053,23,174,33,10,22,0,0,0,2,0,0,3317
17112,2,18,3676,26,102,17,6,12,0,0,0,1,0,0,3840
17112,2,19,3042,28,77,14,6,14,0,0,0,1,0,0,3182
17112,2,20,2275,23,44,12,3,1,0,0,0,0,0,0,2358
17112,2,21,2034,24,38,6,3,2,0,0,0,1,0,0,2108
17112,2,22,1830,17,23,6,4,5,0,0,0,0,0,0,1885
17112,2,23,1266,15,19,5,2,2,0,0,0,0,0,0,1309
17112,2,24,799,9,16,9,0,0,0,0,0,1,0,0,834
17112,2,25,36607,280,2515,704,234,449,15,0,0,28,0,0,40832
17112,2,26,51912,432,3097,859,285,598,17,0,0,34,1,0,57235
17113,0,1,977,3,37,22,8,0,1,0,0,1,0,0,1049
17113,0,2,565,1,34,19,9,9,1,0,0,2,0,0,640
17113,0,3,352,1,34,20,15,21,1,0,0,0,0,0,444
17113,0,4,434,4,52,31,21,15,3,0,0,3,0,0,563
17113,0,5,1266,20,130,53,25,44,5,0,0,3,0,0,1546
17113,0,6,4304,87,421,100,59,32,2,0,0,4,1,0,5010
17113,0,7,8229,97,346,143,43,31,4,0,0,3,0,0,8896
17113,0,8,8108,73,286,97,42,41,14,0,0,3,1,0,8665
17113,0,9,7244,88,417,150,66,84,11,0,0,1,0,0,8061
17113,0,10,6198,73,443,156,44,66,13,0,0,4,1,0,6998
17113,0,11,5502,54,482,139,59,68,15,0,0,5,2,1,6327
17113,0,12,4463,66,372,120,61,62,11,0,0,3,1,0,5159
17113,0,13,4889,51,407,119,60,75,8,0,0,3,0,1,5613
17113,0,14,5189,64,394,89,64,78,9,0,0,3,0,1,5891
17113,0,15,5615,70,468,80,41,80,10,0,0,5,0,2,6371
17113,0,16,6230,74,450,105,40,52,6,0,0,4,0,0,6961
17113,0,17,7426,55,460,79,31,20,6,0,0,5,0,0,8082
17113,0,18,7884,63,304,50,34,10,2,0,0,2,0,0,8349
17113,0,19,6692,72,195,42,31,6,7,0,0,2,0,0,7047
17113,0,20,5161,78,103,36,17,3,1,0,0,2,0,0,5401
17113,0,21,4434,63,75,22,10,1,1,0,0,2,0,0,4608
17113,0,22,3722,57,37,21,13,3,0,0,0,0,0,0,3853
17113,0,23,2499,46,47,17,5,2,1,0,0,1,0,0,2618
17113,0,24,1655,19,41,30,3,1,0,0,0,1,0,0,1750
17113,0,25,76977,828,4829,1327,585,667,109,0,0,41,5,5,85373
17113,0,26,109038,1279,6035,1740,801,804,132,0,0,62,6,5,119902
17113,1,1,361,0,20,13,1,0,0,0,0,1,0,0,396
17113,1,2,202,0,10,11,6,1,0,0,0,2,0,0,232
17113,1,3,135,0,16,10,11,3,0,0,0,0,0,0,175
17113,1,4,236,2,26,16,10,3,0,0,0,3,0,0,296
17113,1,5,593,11,49,21,12,19,3,0,0,2,0,0,710
17113,1,6,2276,52,127,39,29,11,1,0,0,3,0,0,2538
17113,1,7,4632,36,116,48,19,9,3,0,0,1,0,0,4864
17113,1,8,4287,35,108,35,20,18,8,0,0,0,0,0,4511
17113,1,9,4217,48,186,48,15,55,5,0,0,1,0,0,4575
17113,1,10,3367,38,175,64,12,29,6,0,0,2,0,0,3693
17113,1,11,2717,21,200,58,24,26,8,0,0,3,1,1,3059
17113,1,12,2171,23,155,51,31,33,4,0,0,2,0,0,2470
17113,1,13,2516,20,186,67,32,29,4,0,0,1,0,0,2855
17113,1,14,2703,20,210,53,34,35,3,0,0,3,0,0,3061
17113,1,15,3073,32,278,46,18,34,7,0,0,1,0,2,3491
17113,1,16,3486,22,277,70,26,14,2,0,0,1,0,0,3898
17113,1,17,4009,17,282,49,20,4,4,0,0,3,0,0,4388
17113,1,18,3564,22,189,28,24,6,1,0,0,1,0,0,3835
17113,1,19,3015,23,91,24,20,1,4,0,0,1,0,0,3179
17113,1,20,2361,29,40,22,10,2,0,0,0,1,0,0,2465
17113,1,21,1844,19,25,13,6,1,1,0,0,2,0,0,1911
17113,1,22,1317,19,17,13,7,0,0,0,0,0,0,0,1373
17113,1,23,834,13,32,7,2,1,0,0,0,1,0,0,890
17113,1,24,565,1,27,18,3,1,0,0,0,0,0,0,615
17113,1,25,40742,334,2362,617,275,292,55,0,0,19,1,3,44700
17113,1,26,54481,503,2842,824,392,335,64,0,0,35,1,3,59480
17113,2,1,616,3,17,9,7,0,1,0,0,0,0,0,653
17113,2,2,363,1,24,8,3,8,1,0,0,0,0,0,408
17113,2,3,217,1,18,10,4,18,1,0,0,0,0,0,269
17113,2,4,198,2,26,15,11,12,3,0,0,0,0,0,267
17113,2,5,673,9,81,32,13,25,2,0,0,1,0,0,836
17113,2,6,2028,35,294,61,30,21,1,0,0,1,1,0,2472
17113,2,7,3597,61,230,95,24,22,1,0,0,2,0,0,4032
17113,2,8,3821,38,178,62,22,23,6,0,0,3,1,0,4154
17113,2,9,3027,40,231,102,51,29,6,0,0,0,0,0,3486
17113,2,10,2831,35,268,92,32,37,7,0,0,2,1,0,3305
17113,2,11,2785,33,282,81,35,42,7,0,0,2,1,0,3268
17113,2,12,2292,43,217,69,30,29,7,0,0,1,1,0,2689
17113,2,13,2373,31,221,52,28,46,4,0,0,2,0,1,2758
17113,2,14,2486,44,184,36,30,43,6,0,0,0,0,1,2830
17113,2,15,2542,38,190,34,23,46,3,0,0,4,0,0,2880
17113,2,16,2744,52,173,35,14,38,4,0,0,3,0,0,3063
17113,2,17,3417,38,178,30,11,16,2,0,0,2,0,0,3694
17113,2,18,4320,41,115,22,10,4,1,0,0,1,0,0,4514
17113,2,19,3677,49,104,18,11,5,3,0,0,1,0,0,3868
17113,2,20,2800,49,63,14,7,1,1,0,0,1,0,0,2936
17113,2,21,2590,44,50,9,4,0,0,0,0,0,0,0,2697
17113,2,22,2405,38,20,8,6,3,0,0,0,0,0,0,2480
17113,2,23,1665,33,15,10,3,1,1,0,0,0,0,0,1728
17113,2,24,1090,18,14,12,0,0,0,0,0,1,0,0,1135
17113,2,25,36235,494,2467,710,310,375,54,0,0,22,4,2,40673
17113,2,26,54557,776,3193,916,409,469,68,0,0,27,5,2,60422
17114,0,1,914,3,32,19,9,5,0,0,0,0,0,0,982
17114,0,2,542,1,25,19,13,10,0,0,0,0,0,0,610
17114,0,3,320,1,30,18,19,21,0,0,0,1,0,0,410
17114,0,4,408,4,37,29,22,17,2,0,0,0,0,0,519
17114,0,5,1220,27,122,47,33,45,1,0,0,5,0,0,1500
17114,0,6,4087,81,404,101,42,46,5,0,0,1,1,0,4768
17114,0,7,7688,73,363,113,24,50,9,0,0,1,0,0,8321
17114,0,8,7260,67,277,84,32,42,17,0,0,1,1,0,7781
17114,0,9,6925,90,419,128,55,65,16,0,0,0,0,0,7698
17114,0,10,5965,71,479,145,37,63,11,0,0,6,0,1,6778
17114,0,11,5346,56,489,124,45,75,14,0,0,3,0,2,6154
17114,0,12,4301,60,401,115,54,69,8,0,0,4,0,0,5012
17114,0,13,4631,51,396,103,68,64,9,0,0,3,0,1,5326
17114,0,14,5025,62,394,96,47,70,10,0,0,2,0,0,5706
17114,0,15,5257,65,470,77,34,65,6,0,0,3,0,1,5978
17114,0,16,5948,67,478,94,29,60,3,0,0,3,0,0,6682
17114,0,17,7017,51,445,84,21,31,3,0,0,5,0,0,7657
17114,0,18,7346,58,315,50,25,17,5,0,0,2,0,0,7818
17114,0,19,6433,65,208,40,23,17,4,0,0,3,0,0,6793
17114,0,20,4880,64,120,27,14,9,3,0,0,2,0,0,5119
17114,0,21,4214,55,66,22,9,6,1,0,0,1,0,0,4374
17114,0,22,3508,52,44,17,11,6,0,0,0,0,0,0,3638
17114,0,23,2367,44,40,22,8,2,0,0,0,0,0,0,2483
17114,0,24,1582,19,37,27,7,0,0,0,0,0,0,0,1672
17114,0,25,72709,771,4926,1213,471,671,111,0,0,33,1,5,80911
17114,0,26,103184,1187,6091,1601,681,855,127,0,0,46,2,5,113779
17114,1,1,335,0,18,11,4,0,0,0,0,0,0,0,368
17114,1,2,207,0,5,7,6,3,0,0,0,0,0,0,228
17114,1,3,138,0,12,9,9,8,0,0,0,1,0,0,177
17114,1,4,226,2,17,15,8,5,2,0,0,0,0,0,275
17114,1,5,591,11,46,20,10,20,0,0,0,5,0,0,703
17114,1,6,2235,45,109,33,13,21,4,0,0,1,0,0,2461
17114,1,7,4742,29,122,33,9,18,5,0,0,0,0,0,4958
17114,1,8,4231,31,109,37,9,16,9,0,0,0,0,0,4442
17114,1,9,4145,51,181,43,14,35,6,0,0,0,0,0,4475
17114,1,10,3311,33,199,60,12,26,5,0,0,1,0,1,3648
17114,1,11,2641,20,207,46,15,38,8,0,0,1,0,2,2978
17114,1,12,2110,22,173,58,21,35,1,0,0,2,0,0,2422
17114,1,13,2385,22,188,62,33,25,6,0,0,1,0,0,2722
